id,name,parent_uuid,tag,uuid
420,CENTRAL SAKWA,64c44de4-6863-4b66-be56-16c45cdc967e,Ward,b67acd32-caae-4f9a-a168-bce6f08c15f2
429,NORTH SAKWA,64c44de4-6863-4b66-be56-16c45cdc967e,Ward,e1fe41e6-afd2-49ab-9de8-23d4c5643da5
443,SOUTH SAKWA,64c44de4-6863-4b66-be56-16c45cdc967e,Ward,45110d11-9381-4da8-bfe6-8c1a8d71a4d5
451,WEST SAKWA,64c44de4-6863-4b66-be56-16c45cdc967e,Ward,fd074835-1ae6-4699-b6bc-4dd0689de143
462,WEST YIMBO,64c44de4-6863-4b66-be56-16c45cdc967e,Ward,72ff5307-84a9-4be0-8206-9e9e2b31a40c
469,YIMBO EAST,64c44de4-6863-4b66-be56-16c45cdc967e,Ward,bdbbfcc3-2d67-4e2e-b417-4c16306237b9
477,GEM,b39b89b4-45e1-404c-8030-e2a401fe7f0d,Sub County,ccc73824-e545-4563-b05a-bd08eba22cf8
478,CENTRAL GEM,ccc73824-e545-4563-b05a-bd08eba22cf8,Ward,438c46da-4175-4758-95e7-608ee100bb3f
483,EAST GEM,ccc73824-e545-4563-b05a-bd08eba22cf8,Ward,178a95f1-6642-4a80-b7f4-bc1b4b8eb96e
500,NORTH GEM,ccc73824-e545-4563-b05a-bd08eba22cf8,Ward,75ad55c8-0dd6-4a48-a76e-094bfd73ef79
511,SOUTH GEM,ccc73824-e545-4563-b05a-bd08eba22cf8,Ward,6702b573-2d1a-4c25-b19e-4d889786d399
522,WEST GEM,ccc73824-e545-4563-b05a-bd08eba22cf8,Ward,402cfe60-9ee9-48a5-b48a-1919f36f783e
532,YALA TOWNSHIP,ccc73824-e545-4563-b05a-bd08eba22cf8,Ward,770b0365-4223-40df-8672-b126b48bac3f
537,RARIEDA,b39b89b4-45e1-404c-8030-e2a401fe7f0d,Sub County,610caa4c-356a-4437-a077-833978a6ffb7
538,EAST ASEMBO,610caa4c-356a-4437-a077-833978a6ffb7,Ward,ed3a9b16-39b8-4b9a-96c6-1ceefe808bb8
546,NORTH UYOMA,610caa4c-356a-4437-a077-833978a6ffb7,Ward,f8c76737-ae21-4761-85e5-7635819cee4c
1552,Runyenjes,a888a0eb-2d1e-496f-962b-d81e205471e2,Sub County,1343c0ae-8b8f-4b6d-9065-e5a0f95aa5b1
553,SOUTH UYOMA,610caa4c-356a-4437-a077-833978a6ffb7,Ward,9f6387a0-db48-4208-97a8-2c075a23761a
557,WEST ASEMBO,610caa4c-356a-4437-a077-833978a6ffb7,Ward,6c33610c-1065-4958-803a-5512680e803f
568,WEST UYOMA,610caa4c-356a-4437-a077-833978a6ffb7,Ward,00220de4-1137-42ed-8589-105d94015db7
578,UGENYA,b39b89b4-45e1-404c-8030-e2a401fe7f0d,Sub County,f7b77015-281d-47fa-86dc-f33def1550e8
579,EAST UGENYA,f7b77015-281d-47fa-86dc-f33def1550e8,Ward,2d2bf21b-1e97-408b-b1f5-326480d10f94
587,NORTH UGENYA,f7b77015-281d-47fa-86dc-f33def1550e8,Ward,4a77e0f9-0e91-4a20-ac35-768f8c028fff
594,UKWALA,f7b77015-281d-47fa-86dc-f33def1550e8,Ward,e27e7ad5-41f1-45a9-9b8b-d9812027ef83
598,WEST UGENYA,f7b77015-281d-47fa-86dc-f33def1550e8,Ward,72a5c02c-22ce-4dfe-b135-8c0d37bf365f
603,UGUNJA,b39b89b4-45e1-404c-8030-e2a401fe7f0d,Sub County,7ad130e8-2dd3-410f-9fde-475c85051e09
610,SIGOMERE,7ad130e8-2dd3-410f-9fde-475c85051e09,Ward,402e068c-858e-472c-b981-c56a33105db7
616,UGUNJA ward,7ad130e8-2dd3-410f-9fde-475c85051e09,Ward,03df4259-6ddb-46cc-9ef2-8174494ee470
627,Butere,c92f86a2-8b5a-4f8e-a5f6-5abb0c584030,Sub County,25b0050e-a1c7-4935-badf-3a1b3f36b916
628,Marama Central,25b0050e-a1c7-4935-badf-3a1b3f36b916,Ward,7aa1651a-535a-49b2-9f2b-e70cbbe1a132
636,Marama North,25b0050e-a1c7-4935-badf-3a1b3f36b916,Ward,12a46b51-5004-49d7-81df-8978f9bea591
641,Marama South,25b0050e-a1c7-4935-badf-3a1b3f36b916,Ward,6819de93-8d43-4778-b1ed-cd853e1850b8
644,Marama West,25b0050e-a1c7-4935-badf-3a1b3f36b916,Ward,a39137be-d7cd-488c-8dae-bdbcb1d47879
657,Marenyo-shianda,25b0050e-a1c7-4935-badf-3a1b3f36b916,Ward,1b4d45dc-d9a4-4dfe-a0e6-ad5f801eb7ea
660,Ikolomani,c92f86a2-8b5a-4f8e-a5f6-5abb0c584030,Sub County,f387c782-9c45-4e28-ae5b-93a668f33678
674,Idakho East,f387c782-9c45-4e28-ae5b-93a668f33678,Ward,178175af-933b-4dca-b6c0-24a8138822ff
678,Idakho North,f387c782-9c45-4e28-ae5b-93a668f33678,Ward,08095a2a-e162-4549-b53a-40eb44864079
686,Idakho South,f387c782-9c45-4e28-ae5b-93a668f33678,Ward,7a6dfcea-f0b3-45ab-8ab7-ba7598b5f3e7
692,Khwisero,c92f86a2-8b5a-4f8e-a5f6-5abb0c584030,Sub County,cb98f41b-19bc-4b21-95b9-41b8b671ba65
693,Kisa Central,cb98f41b-19bc-4b21-95b9-41b8b671ba65,Ward,5a6962cc-5fec-4b88-a03c-028b0992895e
707,Kisa East,cb98f41b-19bc-4b21-95b9-41b8b671ba65,Ward,1acbf53a-24ce-4bb3-90d6-b849002c563b
714,Kisa North,cb98f41b-19bc-4b21-95b9-41b8b671ba65,Ward,b600e34a-eb6f-4ea4-892c-eacbed57f8a0
720,Kisa West,cb98f41b-19bc-4b21-95b9-41b8b671ba65,Ward,4c95e87b-02f9-414f-b074-1b5d2a599936
725,Likuyani,c92f86a2-8b5a-4f8e-a5f6-5abb0c584030,Sub County,5e1ad885-15f7-4ba0-afa3-39e927f0e15b
726,Kongoni,5e1ad885-15f7-4ba0-afa3-39e927f0e15b,Ward,abe4f941-5578-4653-b081-4fe7d5776dc2
729,Likuyani ward,5e1ad885-15f7-4ba0-afa3-39e927f0e15b,Ward,af12ce5c-9939-4ec4-9b1d-593befed576d
738,Nzoia,5e1ad885-15f7-4ba0-afa3-39e927f0e15b,Ward,be56c1ff-63ee-4599-8884-ce83b17b0720
752,Sango,5e1ad885-15f7-4ba0-afa3-39e927f0e15b,Ward,3b855f83-1d09-4bf0-b8cc-e00cd2cf376c
755,Sinoko,5e1ad885-15f7-4ba0-afa3-39e927f0e15b,Ward,bf96507c-be15-427c-9305-11ccb6e75ede
760,Lugari,c92f86a2-8b5a-4f8e-a5f6-5abb0c584030,Sub County,cbf6761c-b9d8-4ceb-a2b9-deb67c51e58e
761,Chekalini,cbf6761c-b9d8-4ceb-a2b9-deb67c51e58e,Ward,278d1b02-bd9f-45ea-8e9a-8b04eaf4df93
771,Chevaywa,cbf6761c-b9d8-4ceb-a2b9-deb67c51e58e,Ward,02176cfb-6b6b-4a96-b398-b7ce031a21be
775,Lugari ward,cbf6761c-b9d8-4ceb-a2b9-deb67c51e58e,Ward,bff5644f-9a48-4441-bf36-ffa01d89b9b3
779,Lumakanda,cbf6761c-b9d8-4ceb-a2b9-deb67c51e58e,Ward,a6bebcc1-957c-4b03-940b-eb4b709ac4df
786,Lwandeti,cbf6761c-b9d8-4ceb-a2b9-deb67c51e58e,Ward,75b0dee6-c32e-41eb-a4ea-cc046ff321bb
792,Mautuma,cbf6761c-b9d8-4ceb-a2b9-deb67c51e58e,Ward,e94f1ecb-1ca1-45bc-9aa0-69179b1a3770
798,Lurambi,c92f86a2-8b5a-4f8e-a5f6-5abb0c584030,Sub County,fb278b60-3a78-4c4c-9f3d-3cba780c9a3c
799,Butsotso Central,fb278b60-3a78-4c4c-9f3d-3cba780c9a3c,Ward,50927433-0fa2-4108-b0c9-075d02cc8a91
804,Butsotso East,fb278b60-3a78-4c4c-9f3d-3cba780c9a3c,Ward,383f5347-a912-41fd-a74c-de5937ae14b2
808,Butsotso South,fb278b60-3a78-4c4c-9f3d-3cba780c9a3c,Ward,38af62d0-0a16-450f-9cc0-58b7b6b05321
814,Mahiakalo,fb278b60-3a78-4c4c-9f3d-3cba780c9a3c,Ward,fb78772f-b6a7-413b-bebd-fa0d8d76ffe2
824,Sheywe,fb278b60-3a78-4c4c-9f3d-3cba780c9a3c,Ward,54392af2-257d-43b5-8f91-508e9673e371
835,Shirere,fb278b60-3a78-4c4c-9f3d-3cba780c9a3c,Ward,0dede545-7a96-4c3a-962f-74eb2a73eb8d
851,Malava,c92f86a2-8b5a-4f8e-a5f6-5abb0c584030,Sub County,7cfba348-66e3-4a54-acb5-49407fabf957
852,Butali/Chegulo,7cfba348-66e3-4a54-acb5-49407fabf957,Ward,6b85d208-2935-44e3-9d51-d48cbd9610f4
856,Chemuche,7cfba348-66e3-4a54-acb5-49407fabf957,Ward,0b6258c8-0afd-45c0-8d1b-fb3fe1380b85
860,East Kabras,7cfba348-66e3-4a54-acb5-49407fabf957,Ward,b36b4ab8-83f7-465a-8ebe-4e8d528400da
863,Manda-shivanga,7cfba348-66e3-4a54-acb5-49407fabf957,Ward,3607f7c5-7263-42fb-9420-df0e52330802
870,Shirungu-mugai,7cfba348-66e3-4a54-acb5-49407fabf957,Ward,062e4951-62da-483c-ac2b-a9c3ff1d689b
877,South Kabras,7cfba348-66e3-4a54-acb5-49407fabf957,Ward,c434c2f4-a2a2-4500-9d7d-813e98d362e1
887,West Kabras,7cfba348-66e3-4a54-acb5-49407fabf957,Ward,ab2e9fea-84c5-4f4e-9156-6608788d9f0a
891,Matungu,c92f86a2-8b5a-4f8e-a5f6-5abb0c584030,Sub County,684d3f31-5dab-4c4c-8c8d-b28e9df042aa
892,Khalaba,684d3f31-5dab-4c4c-8c8d-b28e9df042aa,Ward,dd04e49d-b47e-43f6-905c-1cdf66d190fe
895,Kholera,684d3f31-5dab-4c4c-8c8d-b28e9df042aa,Ward,6148cadb-ad3f-43ee-81f7-bcf872842305
901,Koyonzo,684d3f31-5dab-4c4c-8c8d-b28e9df042aa,Ward,b0a66252-e07e-488c-81d4-45e6337471d1
912,Mayoni,684d3f31-5dab-4c4c-8c8d-b28e9df042aa,Ward,a8745216-7b8a-4fe4-a64f-5af470b42dee
917,Namamali,684d3f31-5dab-4c4c-8c8d-b28e9df042aa,Ward,360159e0-c190-4960-98be-340dc6404d5f
921,Mumias East,c92f86a2-8b5a-4f8e-a5f6-5abb0c584030,Sub County,632f2dc4-8745-43de-97dd-e2edc4d6ab96
922,East Wanga,632f2dc4-8745-43de-97dd-e2edc4d6ab96,Ward,ae5e2992-4bf5-4a51-b26c-8b10ee6152ba
930,Lusheya/Lubinu,632f2dc4-8745-43de-97dd-e2edc4d6ab96,Ward,42a91d3f-1da7-45ab-aa6f-a7eb58ce5122
1553,Central Ward,1343c0ae-8b8f-4b6d-9065-e5a0f95aa5b1,Ward,5923c9a7-ca0a-4338-b2a6-fec25187d7a4
939,Malaha/Isongo/Makunga,632f2dc4-8745-43de-97dd-e2edc4d6ab96,Ward,e736dc1f-6e11-4201-baaa-7d5b06a2a907
944,Mumias West,c92f86a2-8b5a-4f8e-a5f6-5abb0c584030,Sub County,c64a13e0-81d4-45e9-b510-81aad100b544
945,Etenje,c64a13e0-81d4-45e9-b510-81aad100b544,Ward,5cbfd519-ca3e-4c0b-8d82-7b3faf9fe680
952,Mumias Central,c64a13e0-81d4-45e9-b510-81aad100b544,Ward,702378f5-1f6b-4e52-a7c7-313a82684c40
964,Mumias North,c64a13e0-81d4-45e9-b510-81aad100b544,Ward,d1a8aa02-b164-4e53-8f54-496fef19bff6
969,Musanda,c64a13e0-81d4-45e9-b510-81aad100b544,Ward,e947f1f1-3776-4519-bdbb-c4a3ec6241c6
974,Navakholo,c92f86a2-8b5a-4f8e-a5f6-5abb0c584030,Sub County,ac8df608-df8f-40a1-b016-d763427b5dcd
975,Bunyala Central,ac8df608-df8f-40a1-b016-d763427b5dcd,Ward,61a23504-0ec0-40fe-80d1-0e45c91d9a5d
980,Bunyala East,ac8df608-df8f-40a1-b016-d763427b5dcd,Ward,1033ab85-371d-4f16-8b98-54602534c744
986,Bunyala West,ac8df608-df8f-40a1-b016-d763427b5dcd,Ward,607021d6-5b28-4cbb-b9ae-c43545a65e0b
992,Ingoste-matiha,ac8df608-df8f-40a1-b016-d763427b5dcd,Ward,4de1f51f-df7f-4dac-9028-0377c590ab47
996,Shinoyi-shikomari-esumeiya,ac8df608-df8f-40a1-b016-d763427b5dcd,Ward,01e5605f-1978-4d7d-a366-124a392f2300
999,Shinyalu,c92f86a2-8b5a-4f8e-a5f6-5abb0c584030,Sub County,8269afd0-8946-4521-9216-8ba247ffad56
1000,Isukha Central,8269afd0-8946-4521-9216-8ba247ffad56,Ward,619578c5-5d04-4bb1-9c35-5d43cc3407ea
1008,Isukha East,8269afd0-8946-4521-9216-8ba247ffad56,Ward,9386c2bd-5afa-4432-a462-3e8c262529b7
1012,Isukha North,8269afd0-8946-4521-9216-8ba247ffad56,Ward,78529784-1b42-404a-b968-1dfa529f2bb5
1019,Isukha South,8269afd0-8946-4521-9216-8ba247ffad56,Ward,e81987f6-b671-4bbe-a0e8-5647b1553e1e
1028,Isukha West,8269afd0-8946-4521-9216-8ba247ffad56,Ward,4d937ce3-301d-4b8f-a3c9-968fb86b8ae7
1032,Murhanda,8269afd0-8946-4521-9216-8ba247ffad56,Ward,c1e5e757-1bda-4963-8c0f-1b9a3616af56
1038,Baringo Central,c20a531a-e8de-4db0-86f8-aa1c06f2c129,Sub County,46868478-587b-4ef1-a631-dd99918f30f3
1039,Ewalel/Chapchap,46868478-587b-4ef1-a631-dd99918f30f3,Ward,830fb2d8-1079-4c63-a4a3-5d78e482301b
1047,Kabarnet,46868478-587b-4ef1-a631-dd99918f30f3,Ward,e81be05d-f8a0-4cbc-9fb2-e5f84ca56599
1069,Kapropita,46868478-587b-4ef1-a631-dd99918f30f3,Ward,28a6196f-6c3a-4584-a989-cac87d7d5ce7
1077,Sacho,46868478-587b-4ef1-a631-dd99918f30f3,Ward,f1bcf5dc-a326-4e91-adb8-9673af2a9543
1083,Tenges,46868478-587b-4ef1-a631-dd99918f30f3,Ward,a2a9a5d5-9221-4cc8-9950-7b1ebd45c04b
1091,Baringo North,c20a531a-e8de-4db0-86f8-aa1c06f2c129,Sub County,dbcebe29-0ecb-4081-a592-5016f6265e55
1092,Bartabwa,dbcebe29-0ecb-4081-a592-5016f6265e55,Ward,4a68b9d2-bf09-45f9-83c1-a0100146d716
1102,Barwessa,dbcebe29-0ecb-4081-a592-5016f6265e55,Ward,df2178b4-c53a-45c8-be7d-79c78befd7b2
1116,Kabartonjo,dbcebe29-0ecb-4081-a592-5016f6265e55,Ward,997c0fee-8563-42a7-a7a0-059825cd795b
1130,Saimo/Soi,dbcebe29-0ecb-4081-a592-5016f6265e55,Ward,8f9d887f-560e-40a1-b5d2-45ecc5260540
1140,Saimoi/Kipsaraman,dbcebe29-0ecb-4081-a592-5016f6265e55,Ward,5e4a0b8f-ba73-471c-a0db-0c991f170359
1155,Baringo South,c20a531a-e8de-4db0-86f8-aa1c06f2c129,Sub County,71300a41-f2b2-4372-abed-496beaec4084
1156,Iichamus,71300a41-f2b2-4372-abed-496beaec4084,Ward,b80dd27e-8d87-4b80-8a36-d25ea01d40f4
1166,Marigat,71300a41-f2b2-4372-abed-496beaec4084,Ward,1f3595b2-e46a-4814-89b0-fccd6defe44f
1189,Mochongoi,71300a41-f2b2-4372-abed-496beaec4084,Ward,dcf4b299-378a-422c-8d26-5b799c176615
1202,Mukutani,71300a41-f2b2-4372-abed-496beaec4084,Ward,7439ea0a-f2a3-4378-9b97-94b97e584e93
1207,Eldama Ravine,c20a531a-e8de-4db0-86f8-aa1c06f2c129,Sub County,b441cfd0-508a-405c-b56f-eed455d4becd
1208,Koibatek,b441cfd0-508a-405c-b56f-eed455d4becd,Ward,501a2abd-7e09-4834-9218-6269a141426c
1216,Lembus,b441cfd0-508a-405c-b56f-eed455d4becd,Ward,9787210b-72af-420d-b73c-bbf583419423
1223,Lembus Kwen,b441cfd0-508a-405c-b56f-eed455d4becd,Ward,b4346b1e-a08c-47f2-9967-19f186fdf50b
1230,Lembus/Perkerra,b441cfd0-508a-405c-b56f-eed455d4becd,Ward,1e7b3c90-cef8-4159-812c-1891e3788cdf
1238,Mumberes/Maji Mazuri,b441cfd0-508a-405c-b56f-eed455d4becd,Ward,2cc7b01c-f90e-4dec-91df-801e62a91204
1242,Ravine,b441cfd0-508a-405c-b56f-eed455d4becd,Ward,88531409-4d2a-49a3-9308-21df5c708d40
1255,Mogotio,c20a531a-e8de-4db0-86f8-aa1c06f2c129,Sub County,6dac5eb1-0013-418e-a06a-39f23c79ad30
1256,Emining,6dac5eb1-0013-418e-a06a-39f23c79ad30,Ward,5e1645a5-7893-45db-b062-70e9a785e6b4
1269,Kisanana,6dac5eb1-0013-418e-a06a-39f23c79ad30,Ward,1d88fbeb-323c-4ee3-9a88-d1debabb5820
1282,Mogotio ward,6dac5eb1-0013-418e-a06a-39f23c79ad30,Ward,f9f86c44-7b80-49f9-8975-766d71df8d7e
1301,Tiaty,c20a531a-e8de-4db0-86f8-aa1c06f2c129,Sub County,9c401aa0-5728-4293-9c2f-77f9082b8d94
1302,Churo/Amaya,9c401aa0-5728-4293-9c2f-77f9082b8d94,Ward,ee3df99b-a740-4786-b0c7-2769a79fe33d
1308,Kolowa,9c401aa0-5728-4293-9c2f-77f9082b8d94,Ward,8ebada3d-c391-4391-b5a2-297e47e22236
1317,Loiyamorok,9c401aa0-5728-4293-9c2f-77f9082b8d94,Ward,fccb95f6-2046-4f0e-8c4a-937cf0254568
1323,Ribkwo,9c401aa0-5728-4293-9c2f-77f9082b8d94,Ward,18933fcc-d972-454e-82f0-330943b254f5
1331,Silale,9c401aa0-5728-4293-9c2f-77f9082b8d94,Ward,b541565d-10cc-4d6d-9877-31514f7b1781
1337,Tangulbei/Korossi,9c401aa0-5728-4293-9c2f-77f9082b8d94,Ward,61b80640-3c9b-4b07-b9c0-67ada068a7bd
1347,Tirioko,9c401aa0-5728-4293-9c2f-77f9082b8d94,Ward,016a4727-8690-419b-aea2-800fc99777ea
1354,Manyatta,a888a0eb-2d1e-496f-962b-d81e205471e2,Sub County,c37d3b8d-036b-4c2c-9ab6-a11e2305bc08
1355,Gaturi North,c37d3b8d-036b-4c2c-9ab6-a11e2305bc08,Ward,4584b792-2e21-4cf7-8508-a700a7ca2e05
1364,Gaturi South,c37d3b8d-036b-4c2c-9ab6-a11e2305bc08,Ward,832c5e6a-7da4-4b01-beca-c3db8b8ed5a8
1369,Kirimari,c37d3b8d-036b-4c2c-9ab6-a11e2305bc08,Ward,f8978133-570f-4226-b5cd-6d8a65a71e8e
1353,Embu,,County,a888a0eb-2d1e-496f-962b-d81e205471e2
1408,Kithimu,c37d3b8d-036b-4c2c-9ab6-a11e2305bc08,Ward,018b3e63-f5f6-4f1f-af70-cc300302b5e8
1414,Mbeti North,c37d3b8d-036b-4c2c-9ab6-a11e2305bc08,Ward,139f7429-f1f0-4e66-b94c-8263fa9876d8
1425,Nginda,c37d3b8d-036b-4c2c-9ab6-a11e2305bc08,Ward,a1471c0a-6208-453b-bc3e-771a60bcf8fc
1441,Ruguru-ngandori,c37d3b8d-036b-4c2c-9ab6-a11e2305bc08,Ward,7b41edda-53c0-4957-bbfa-c22c0642fb09
1452,Mbeere North,a888a0eb-2d1e-496f-962b-d81e205471e2,Sub County,7cd8739b-a3f3-472b-9b01-3c4a1c691f45
1453,Evurore,7cd8739b-a3f3-472b-9b01-3c4a1c691f45,Ward,821f42ba-15c6-49a8-ae7d-831924f4372f
1471,Muminji,7cd8739b-a3f3-472b-9b01-3c4a1c691f45,Ward,c552ebcf-4fc5-43a1-8c48-2ae55076caae
1478,Nthawa,7cd8739b-a3f3-472b-9b01-3c4a1c691f45,Ward,f7f938eb-5be4-4ca8-a61f-1d0f46cdd9b0
1490,Mbeere South,a888a0eb-2d1e-496f-962b-d81e205471e2,Sub County,4d5eb9c7-f442-4927-b5a0-cd5a91217cad
1491,Kiambere,4d5eb9c7-f442-4927-b5a0-cd5a91217cad,Ward,9ddddede-33c0-4ac1-ad58-99d0a4a424c8
1610,Jarajara,74c4a544-dcf2-4a44-83ff-81610c942501,Ward,a1b33b48-9a74-4760-8a6d-1916133fe93b
1501,Makima,4d5eb9c7-f442-4927-b5a0-cd5a91217cad,Ward,abaad4df-7721-4d7a-96de-332f9df3245e
1509,Mavuria,4d5eb9c7-f442-4927-b5a0-cd5a91217cad,Ward,886a2ca5-8249-40f1-a87e-1ae2b36142f6
1522,Mbeti South,4d5eb9c7-f442-4927-b5a0-cd5a91217cad,Ward,9e5303d3-f0c8-4de4-8c5a-8f5a017e3907
1537,Mwea,4d5eb9c7-f442-4927-b5a0-cd5a91217cad,Ward,dcf997ca-b1af-434c-be4d-fba2bd09be9c
1563,Kagaari North,1343c0ae-8b8f-4b6d-9065-e5a0f95aa5b1,Ward,1f448974-caa5-4739-a217-bed4e2d21022
1572,Kagaari South,1343c0ae-8b8f-4b6d-9065-e5a0f95aa5b1,Ward,982ce78d-43e1-4e7a-b0a7-25f6e00db681
1581,Kyeni North,1343c0ae-8b8f-4b6d-9065-e5a0f95aa5b1,Ward,3a7bdf66-55c5-4d42-8cc9-2b971d7afae1
1589,Kyeni South,1343c0ae-8b8f-4b6d-9065-e5a0f95aa5b1,Ward,8645e987-f631-48a2-8307-4581557ed7c9
1597,Balambala,641c9403-002d-4619-860a-818709eff6ec,Sub County,74c4a544-dcf2-4a44-83ff-81610c942501
1598,Balambala ward,74c4a544-dcf2-4a44-83ff-81610c942501,Ward,2c710484-e3d1-4bed-a005-ae681cce85d2
1604,Danyere,74c4a544-dcf2-4a44-83ff-81610c942501,Ward,36fd90e7-aaf4-43ab-900f-51759b67cc33
1612,Saka,74c4a544-dcf2-4a44-83ff-81610c942501,Ward,65c3d139-32d4-49d0-9ce1-b1030d19d799
1616,Sankuri,74c4a544-dcf2-4a44-83ff-81610c942501,Ward,4155ddda-9167-485c-8b07-8a1c403675f8
1622,Daadab,641c9403-002d-4619-860a-818709eff6ec,Sub County,ff888559-76ac-48cc-ad95-78cf1a5847a7
1623,Abakaile,ff888559-76ac-48cc-ad95-78cf1a5847a7,Ward,0c9c2fa7-738d-47c8-8bf7-71ff3a14ec69
1628,Dadaab,ff888559-76ac-48cc-ad95-78cf1a5847a7,Ward,4e74db7a-4d7e-4414-b34c-21c07010bd86
1640,Damajale,ff888559-76ac-48cc-ad95-78cf1a5847a7,Ward,87190b7b-f3ee-4827-9234-8d2b38d2a174
1644,Dertu,ff888559-76ac-48cc-ad95-78cf1a5847a7,Ward,e5fc6670-2605-48fe-beaf-32d0848d80bb
1647,Labisgale,ff888559-76ac-48cc-ad95-78cf1a5847a7,Ward,6101054e-2a45-4896-ac01-c55e7dfc05fd
1653,Liboi,ff888559-76ac-48cc-ad95-78cf1a5847a7,Ward,1ae4520e-f7d9-4a70-87d1-248fffa84838
1657,Fafi,641c9403-002d-4619-860a-818709eff6ec,Sub County,db0d3481-9746-4d13-a598-e1bf53e9dcc2
1658,Bura,db0d3481-9746-4d13-a598-e1bf53e9dcc2,Ward,6293647f-4550-4a0b-893c-2d873efc7637
1661,Dekaharia,db0d3481-9746-4d13-a598-e1bf53e9dcc2,Ward,6e3797fc-0bac-41d9-96d6-910bcc6213a5
1664,Fafi ward,db0d3481-9746-4d13-a598-e1bf53e9dcc2,Ward,8d746342-7154-4e24-ba59-323cf97c3b6e
1671,Jarajila,db0d3481-9746-4d13-a598-e1bf53e9dcc2,Ward,5852505d-062b-4f56-9377-e270aa087b3f
1676,Nanighi,db0d3481-9746-4d13-a598-e1bf53e9dcc2,Ward,601874b8-0a4f-48d3-bca4-c060978dc177
1679,Garissa Township,641c9403-002d-4619-860a-818709eff6ec,Sub County,52635c78-c342-4c2c-b890-c7647eff76f5
1680,Galbet,52635c78-c342-4c2c-b890-c7647eff76f5,Ward,0081118d-add4-4c7e-bd7b-4f0b75bfe2db
1708,Iftin,52635c78-c342-4c2c-b890-c7647eff76f5,Ward,a4bc7ddb-6e93-4f30-b22a-e7fd67ed94a3
1742,Township,52635c78-c342-4c2c-b890-c7647eff76f5,Ward,b0034c58-f3e2-4bdf-b110-c25ba7558087
1864,Waberi,52635c78-c342-4c2c-b890-c7647eff76f5,Ward,8feeae8d-3cd6-4cab-8e56-be8d710579de
1880,Ijara,641c9403-002d-4619-860a-818709eff6ec,Sub County,ce7c96bf-458f-4d1a-a109-37355e5c75de
1881,Hulugho,ce7c96bf-458f-4d1a-a109-37355e5c75de,Ward,365149a9-860f-440b-bfac-e31d1edd838a
1886,Ijara ward,ce7c96bf-458f-4d1a-a109-37355e5c75de,Ward,967545d4-2c10-4210-b559-a47ce4ec0d78
1890,Masalani,ce7c96bf-458f-4d1a-a109-37355e5c75de,Ward,506a83a5-4e42-4078-abed-f7c200c6bcb6
1901,Sangailu,ce7c96bf-458f-4d1a-a109-37355e5c75de,Ward,2bb18830-24f2-4e1f-9252-2d35865aa8ca
1908,Lagdera,641c9403-002d-4619-860a-818709eff6ec,Sub County,88d94ab8-f786-401a-8316-5cff8e5e176e
1909,Baraki,88d94ab8-f786-401a-8316-5cff8e5e176e,Ward,36784c9a-d70e-4a8f-9a19-6670f8b0bd72
1912,Benane,88d94ab8-f786-401a-8316-5cff8e5e176e,Ward,5c051294-5649-4e27-b07b-5fa081c77970
1914,Goreale,88d94ab8-f786-401a-8316-5cff8e5e176e,Ward,abe45225-e1bc-4340-936e-805689e90332
1916,Maalamin,88d94ab8-f786-401a-8316-5cff8e5e176e,Ward,5ed11278-64a9-46a4-beb2-f5dc273269e6
1919,Modogashe,88d94ab8-f786-401a-8316-5cff8e5e176e,Ward,f83a085b-bc39-42ee-87a0-cde73fd0d85a
1926,Sabena,88d94ab8-f786-401a-8316-5cff8e5e176e,Ward,91309944-a536-46d6-9e32-1d6c55a676e4
1929,Homa Bay Town,37dec12a-d582-420a-999a-5726af5aaf3a,Sub County,1cde103d-4f4e-4044-8799-882bccd1f3f4
1930,Homa Bay Arujo,1cde103d-4f4e-4044-8799-882bccd1f3f4,Ward,024409c5-2625-48fa-89c6-4fc730aef370
1937,Homa Bay Central,1cde103d-4f4e-4044-8799-882bccd1f3f4,Ward,1aca14f9-d1d4-4bc2-a526-0535ff22780a
1965,Homa Bay East,1cde103d-4f4e-4044-8799-882bccd1f3f4,Ward,4cfd473a-2101-482c-8acb-8a0ba93271e1
1972,Homa Bay West,1cde103d-4f4e-4044-8799-882bccd1f3f4,Ward,93c19534-f8eb-488f-bf90-af9a97789ab8
1976,Kabondo Kasipul,37dec12a-d582-420a-999a-5726af5aaf3a,Sub County,a180b586-d65e-4b4a-a479-6284c987ae35
1977,Kabondo East,a180b586-d65e-4b4a-a479-6284c987ae35,Ward,84384b61-3009-4f03-b1cf-d09e47322f67
1990,Kabondo West,a180b586-d65e-4b4a-a479-6284c987ae35,Ward,59c931dd-b205-4268-ba6c-8a8f1d903538
